wave,question_id,harmonized_name,section,stem_text,item_text,response_scale,notes
y2001,p61sta,trust_churches,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The Church,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2002,p34sta,trust_churches,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The Church,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2003,p21sta,trust_churches,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The Church,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2004,p32stc,trust_churches,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The Church,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2005,p42sta,trust_churches,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The Church,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2006,p32st.d,trust_churches,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The Church,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2007,p27st.c,trust_churches,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The Church,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2008,p28st.g,trust_churches,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The Church,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2009,p26st.g,trust_churches,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The Church,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2010,P20ST.G,trust_churches,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The Church,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2011,P20ST.G,trust_churches,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The Church,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2013,P28ST.E,trust_churches,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The Church,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2015,P16ST.E,trust_churches,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The Church,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2016,P13STC,trust_churches,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The Church,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2017,P14ST.C,trust_churches,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The Church,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2018,P15STGBSC.C,trust_churches,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The Church,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2020,P13ST.C,trust_churches,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The Church,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2023,P13ST.C,trust_churches,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The Church,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2024,P14ST.C,trust_churches,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The Church,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y1995,p27d,trust_courts,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The Judiciary / Judicial Branch,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y1996,p33d,trust_courts,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The Judiciary / Judicial Branch,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y1997,sp63c,trust_courts,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The Judiciary / Judicial Branch,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y1998,sp38c,trust_courts,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The Judiciary / Judicial Branch,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2000,P35ST.C,trust_courts,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The Judiciary / Judicial Branch,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2001,p61stc,trust_courts,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The Judiciary / Judicial Branch,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2002,p34stc,trust_courts,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The Judiciary / Judicial Branch,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2003,p21ste,trust_courts,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The Judiciary / Judicial Branch,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2004,p34stb,trust_courts,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The Judiciary / Judicial Branch,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2005,p42std,trust_courts,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The Judiciary / Judicial Branch,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2006,p24st.a,trust_courts,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The Judiciary / Judicial Branch,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2007,p24st.d,trust_courts,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The Judiciary / Judicial Branch,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2008,p28st.b,trust_courts,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The Judiciary / Judicial Branch,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2009,p26st.b,trust_courts,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The Judiciary / Judicial Branch,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2010,P20ST.B,trust_courts,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The Judiciary / Judicial Branch,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2011,P20ST.B,trust_courts,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The Judiciary / Judicial Branch,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2013,P26TGB.E,trust_courts,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The Judiciary / Judicial Branch,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2015,P16ST.H,trust_courts,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The Judiciary / Judicial Branch,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2016,P13STF,trust_courts,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The Judiciary / Judicial Branch,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2017,P14ST.F,trust_courts,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The Judiciary / Judicial Branch,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2018,P15STGBSC.F,trust_courts,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The Judiciary / Judicial Branch,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2020,P13ST.F,trust_courts,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The Judiciary / Judicial Branch,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2023,P13ST.F,trust_courts,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The Judiciary / Judicial Branch,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2024,P14ST.F,trust_courts,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The Judiciary / Judicial Branch,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y1995,,trust_elections,Institutional Trust,,,1=A lot; 2=Some; 3=A little; 4=No confidence,Not included in this wave
y1996,,trust_elections,Institutional Trust,,,1=A lot; 2=Some; 3=A little; 4=No confidence,Not included in this wave
y1997,,trust_elections,Institutional Trust,,,1=A lot; 2=Some; 3=A little; 4=No confidence,Not included in this wave
y1998,,trust_elections,Institutional Trust,,,1=A lot; 2=Some; 3=A little; 4=No confidence,Not included in this wave
y2000,,trust_elections,Institutional Trust,,,1=A lot; 2=Some; 3=A little; 4=No confidence,Not included in this wave
y2001,,trust_elections,Institutional Trust,,,1=A lot; 2=Some; 3=A little; 4=No confidence,Not included in this wave
y2002,,trust_elections,Institutional Trust,,,1=A lot; 2=Some; 3=A little; 4=No confidence,Not included in this wave
y2003,,trust_elections,Institutional Trust,,,1=A lot; 2=Some; 3=A little; 4=No confidence,Not included in this wave
y2004,,trust_elections,Institutional Trust,,,1=A lot; 2=Some; 3=A little; 4=No confidence,Not included in this wave
y2005,,trust_elections,Institutional Trust,,,1=A lot; 2=Some; 3=A little; 4=No confidence,Not included in this wave
y2006,p35st.d,trust_elections,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The Electoral Institution,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2007,p27st.b,trust_elections,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The Electoral Institution,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2008,,trust_elections,Institutional Trust,,,1=A lot; 2=Some; 3=A little; 4=No confidence,Not included in this wave
y2009,,trust_elections,Institutional Trust,,,1=A lot; 2=Some; 3=A little; 4=No confidence,Not included in this wave
y2010,P20ST.H,trust_elections,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The Electoral Institution,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2011,,trust_elections,Institutional Trust,,,1=A lot; 2=Some; 3=A little; 4=No confidence,Not included in this wave
y2013,,trust_elections,Institutional Trust,,,1=A lot; 2=Some; 3=A little; 4=No confidence,Not included in this wave
y2015,P19N.H,trust_elections,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The Electoral Institution,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2016,P13STH,trust_elections,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The Electoral Institution,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2017,P14ST.H,trust_elections,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The Electoral Institution,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2018,P15STGBSC.H,trust_elections,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The Electoral Institution,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2020,P13ST.H,trust_elections,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The Electoral Institution,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2023,P13ST.H,trust_elections,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The Electoral Institution,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2024,P14ST.H,trust_elections,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The Electoral Institution,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y1995,,trust_generalized_binary,Social Trust,,,1=One can trust most people; 2=One can never be too careful when dealing with others,Not included in this wave
y1996,p12,trust_generalized_binary,Social Trust,,"Generally speaking, would you say that you can trust most people, or that you can never be too careful when dealing with others?",1=One can trust most people; 2=One can never be too careful when dealing with others,Wording stable across waves
y1997,sp21,trust_generalized_binary,Social Trust,,"Generally speaking, would you say that you can trust most people, or that you can never be too careful when dealing with others?",1=One can trust most people; 2=One can never be too careful when dealing with others,Wording stable across waves
y1998,sp20,trust_generalized_binary,Social Trust,,"Generally speaking, would you say that you can trust most people, or that you can never be too careful when dealing with others?",1=One can trust most people; 2=One can never be too careful when dealing with others,Wording stable across waves
y2000,P17ST,trust_generalized_binary,Social Trust,,"Generally speaking, would you say that you can trust most people, or that you can never be too careful when dealing with others?",1=One can trust most people; 2=One can never be too careful when dealing with others,Wording stable across waves
y2001,p42st,trust_generalized_binary,Social Trust,,"Generally speaking, would you say that you can trust most people, or that you can never be too careful when dealing with others?",1=One can trust most people; 2=One can never be too careful when dealing with others,Wording stable across waves
y2002,p29st,trust_generalized_binary,Social Trust,,"Generally speaking, would you say that you can trust most people, or that you can never be too careful when dealing with others?",1=One can trust most people; 2=One can never be too careful when dealing with others,Wording stable across waves
y2003,p20st,trust_generalized_binary,Social Trust,,"Generally speaking, would you say that you can trust most people, or that you can never be too careful when dealing with others?",1=One can trust most people; 2=One can never be too careful when dealing with others,Wording stable across waves
y2004,p43st,trust_generalized_binary,Social Trust,,"Generally speaking, would you say that you can trust most people, or that you can never be too careful when dealing with others?",1=One can trust most people; 2=One can never be too careful when dealing with others,Wording stable across waves
y2005,p14st,trust_generalized_binary,Social Trust,,"Generally speaking, would you say that you can trust most people, or that you can never be too careful when dealing with others?",1=One can trust most people; 2=One can never be too careful when dealing with others,Wording stable across waves
y2006,p45st,trust_generalized_binary,Social Trust,,"Generally speaking, would you say that you can trust most people, or that you can never be too careful when dealing with others?",1=One can trust most people; 2=One can never be too careful when dealing with others,Wording stable across waves
y2007,p23st,trust_generalized_binary,Social Trust,,"Generally speaking, would you say that you can trust most people, or that you can never be too careful when dealing with others?",1=One can trust most people; 2=One can never be too careful when dealing with others,Wording stable across waves
y2008,p21wvsst,trust_generalized_binary,Social Trust,,"Generally speaking, would you say that you can trust most people, or that you can never be too careful when dealing with others?",1=One can trust most people; 2=One can never be too careful when dealing with others,Wording stable across waves
y2009,p58st,trust_generalized_binary,Social Trust,,"Generally speaking, would you say that you can trust most people, or that you can never be too careful when dealing with others?",1=One can trust most people; 2=One can never be too careful when dealing with others,Wording stable across waves
y2010,P55ST,trust_generalized_binary,Social Trust,,"Generally speaking, would you say that you can trust most people, or that you can never be too careful when dealing with others?",1=One can trust most people; 2=One can never be too careful when dealing with others,Wording stable across waves
y2011,P25ST,trust_generalized_binary,Social Trust,,"Generally speaking, would you say that you can trust most people, or that you can never be too careful when dealing with others?",1=One can trust most people; 2=One can never be too careful when dealing with others,Wording stable across waves
y2013,P29STGBS,trust_generalized_binary,Social Trust,,"Generally speaking, would you say that you can trust most people, or that you can never be too careful when dealing with others?",1=One can trust most people; 2=One can never be too careful when dealing with others,Wording stable across waves
y2015,P15STGBS,trust_generalized_binary,Social Trust,,"Generally speaking, would you say that you can trust most people, or that you can never be too careful when dealing with others?",1=One can trust most people; 2=One can never be too careful when dealing with others,Wording stable across waves
y2016,P12STGBS,trust_generalized_binary,Social Trust,,"Generally speaking, would you say that you can trust most people, or that you can never be too careful when dealing with others?",1=One can trust most people; 2=One can never be too careful when dealing with others,Wording stable across waves
y2017,P13STGBS,trust_generalized_binary,Social Trust,,"Generally speaking, would you say that you can trust most people, or that you can never be too careful when dealing with others?",1=One can trust most people; 2=One can never be too careful when dealing with others,Wording stable across waves
y2018,P11STGBS,trust_generalized_binary,Social Trust,,"Generally speaking, would you say that you can trust most people, or that you can never be too careful when dealing with others?",1=One can trust most people; 2=One can never be too careful when dealing with others,Wording stable across waves
y2020,P9STGBS,trust_generalized_binary,Social Trust,,"Generally speaking, would you say that you can trust most people, or that you can never be too careful when dealing with others?",1=One can trust most people; 2=One can never be too careful when dealing with others,Wording stable across waves
y2023,P9STGBS,trust_generalized_binary,Social Trust,,"Generally speaking, would you say that you can trust most people, or that you can never be too careful when dealing with others?",1=One can trust most people; 2=One can never be too careful when dealing with others,Wording stable across waves
y2024,P10STGBS,trust_generalized_binary,Social Trust,,"Generally speaking, would you say that you can trust most people, or that you can never be too careful when dealing with others?",1=One can trust most people; 2=One can never be too careful when dealing with others,Wording stable across waves
y1995,p27m,trust_government,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The National Government,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y1996,p33m,trust_government,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The National Government,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y1997,,trust_government,Institutional Trust,,,1=A lot; 2=Some; 3=A little; 4=No confidence,Not included in this wave
y1998,,trust_government,Institutional Trust,,,1=A lot; 2=Some; 3=A little; 4=No confidence,Not included in this wave
y2000,,trust_government,Institutional Trust,,,1=A lot; 2=Some; 3=A little; 4=No confidence,Not included in this wave
y2001,,trust_government,Institutional Trust,,,1=A lot; 2=Some; 3=A little; 4=No confidence,Not included in this wave
y2002,p34std,trust_government,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The National Government,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2003,p23stg,trust_government,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The National Government,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2004,p32std,trust_government,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The National Government,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2005,p45stc,trust_government,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The National Government,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2006,p32st.a,trust_government,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The National Government,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2007,p24st.a,trust_government,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The National Government,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2008,p31s.ta,trust_government,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The National Government,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2009,p24st.a,trust_government,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The National Government,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2010,P18ST.A,trust_government,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The National Government,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2011,,trust_government,Institutional Trust,,,1=A lot; 2=Some; 3=A little; 4=No confidence,Not included in this wave
y2013,P26TGB.B,trust_government,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The National Government,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2015,P16ST.G,trust_government,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The National Government,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2016,P13STE,trust_government,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The National Government,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2017,P14ST.E,trust_government,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The National Government,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2018,P15STGBSC.E,trust_government,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The National Government,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2020,P13ST.E,trust_government,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The National Government,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2023,P13ST.E,trust_government,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The National Government,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2024,P14ST.E,trust_government,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The National Government,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y1995,p27e,trust_newspapers,Institutional Trust (Media),"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",Newspapers,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y1996,p33e,trust_newspapers,Institutional Trust (Media),"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",Newspapers,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y1997,,trust_newspapers,Institutional Trust (Media),,,1=A lot; 2=Some; 3=A little; 4=No confidence,Not included in this wave
y1998,,trust_newspapers,Institutional Trust (Media),,,1=A lot; 2=Some; 3=A little; 4=No confidence,Not included in this wave
y2000,,trust_newspapers,Institutional Trust (Media),,,1=A lot; 2=Some; 3=A little; 4=No confidence,Not included in this wave
y2001,p63ste,trust_newspapers,Institutional Trust (Media),"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",Newspapers,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2002,,trust_newspapers,Institutional Trust (Media),,,1=A lot; 2=Some; 3=A little; 4=No confidence,Not included in this wave
y2003,p23ste,trust_newspapers,Institutional Trust (Media),"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",Newspapers,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2004,p34ste,trust_newspapers,Institutional Trust (Media),"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",Newspapers,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2005,p47stc,trust_newspapers,Institutional Trust (Media),"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",Newspapers,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2006,p32st.c,trust_newspapers,Institutional Trust (Media),"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",Newspapers,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2007,p24st.c,trust_newspapers,Institutional Trust (Media),"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",Newspapers,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2008,p31st.d,trust_newspapers,Institutional Trust (Media),"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",Newspapers,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2009,p24st.d,trust_newspapers,Institutional Trust (Media),"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",Newspapers,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2010,P18ST.D,trust_newspapers,Institutional Trust (Media),"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",Newspapers,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2011,,trust_newspapers,Institutional Trust (Media),,,1=A lot; 2=Some; 3=A little; 4=No confidence,Not included in this wave
