iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
VNM,Asia,Vietnam,2020-12-30,1440,0,4.14,35,0,0.0,14.45,0.0,0.04,0.35,0.0,0.0,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.48,308.13,32.6,7.15,4.72,6171.88,2.0,245.46,6.0,1.0,45.9,85.85,2.6,75.4,0.7,98186856,,,,
VNM,Asia,Vietnam,2020-12-31,1440,0,4.14,35,0,0.0,14.45,0.0,0.04,0.35,0.0,0.0,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.48,308.13,32.6,7.15,4.72,6171.88,2.0,245.46,6.0,1.0,45.9,85.85,2.6,75.4,0.7,98186856,,,,
VNM,Asia,Vietnam,2021-01-01,1440,0,4.14,35,0,0.0,14.45,0.0,0.04,0.35,0.0,0.0,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.48,308.13,32.6,7.15,4.72,6171.88,2.0,245.46,6.0,1.0,45.9,85.85,2.6,75.4,0.7,98186856,,,,
VNM,Asia,Vietnam,2021-01-02,1440,0,4.14,35,0,0.0,14.45,0.0,0.04,0.35,0.0,0.0,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.48,308.13,32.6,7.15,4.72,6171.88,2.0,245.46,6.0,1.0,45.9,85.85,2.6,75.4,0.7,98186856,,,,
VNM,Asia,Vietnam,2021-01-03,1494,54,7.71,35,0,0.0,14.99,0.54,0.08,0.35,0.0,0.0,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.48,308.13,32.6,7.15,4.72,6171.88,2.0,245.46,6.0,1.0,45.9,85.85,2.6,75.4,0.7,98186856,,,,
VNM,Asia,Vietnam,2021-01-04,1494,0,7.71,35,0,0.0,14.99,0.0,0.08,0.35,0.0,0.0,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.48,308.13,32.6,7.15,4.72,6171.88,2.0,245.46,6.0,1.0,45.9,85.85,2.6,75.4,0.7,98186856,,,,
VNM,Asia,Vietnam,2021-01-05,1494,0,7.71,35,0,0.0,14.99,0.0,0.08,0.35,0.0,0.0,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.48,308.13,32.6,7.15,4.72,6171.88,2.0,245.46,6.0,1.0,45.9,85.85,2.6,75.4,0.7,98186856,,,,
VNM,Asia,Vietnam,2021-01-06,1494,0,7.71,35,0,0.0,14.99,0.0,0.08,0.35,0.0,0.0,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.48,308.13,32.6,7.15,4.72,6171.88,2.0,245.46,6.0,1.0,45.9,85.85,2.6,75.4,0.7,98186856,,,,
VNM,Asia,Vietnam,2021-01-07,1494,0,7.71,35,0,0.0,14.99,0.0,0.08,0.35,0.0,0.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.48,308.13,32.6,7.15,4.72,6171.88,2.0,245.46,6.0,1.0,45.9,85.85,2.6,75.4,0.7,98186856,,,,
VNM,Asia,Vietnam,2021-01-08,1494,0,7.71,35,0,0.0,14.99,0.0,0.08,0.35,0.0,0.0,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.48,308.13,32.6,7.15,4.72,6171.88,2.0,245.46,6.0,1.0,45.9,85.85,2.6,75.4,0.7,98186856,,,,
VNM,Asia,Vietnam,2021-01-09,1494,0,7.71,35,0,0.0,14.99,0.0,0.08,0.35,0.0,0.0,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.48,308.13,32.6,7.15,4.72,6171.88,2.0,245.46,6.0,1.0,45.9,85.85,2.6,75.4,0.7,98186856,,,,
VNM,Asia,Vietnam,2021-01-10,1514,20,2.86,35,0,0.0,15.19,0.2,0.03,0.35,0.0,0.0,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.48,308.13,32.6,7.15,4.72,6171.88,2.0,245.46,6.0,1.0,45.9,85.85,2.6,75.4,0.7,98186856,,,,
VNM,Asia,Vietnam,2021-01-11,1514,0,2.86,35,0,0.0,15.19,0.0,0.03,0.35,0.0,0.0,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.48,308.13,32.6,7.15,4.72,6171.88,2.0,245.46,6.0,1.0,45.9,85.85,2.6,75.4,0.7,98186856,,,,
VNM,Asia,Vietnam,2021-01-12,1514,0,2.86,35,0,0.0,15.19,0.0,0.03,0.35,0.0,0.0,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.48,308.13,32.6,7.15,4.72,6171.88,2.0,245.46,6.0,1.0,45.9,85.85,2.6,75.4,0.7,98186856,,,,
VNM,Asia,Vietnam,2021-01-13,1514,0,2.86,35,0,0.0,15.19,0.0,0.03,0.35,0.0,0.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.48,308.13,32.6,7.15,4.72,6171.88,2.0,245.46,6.0,1.0,45.9,85.85,2.6,75.4,0.7,98186856,,,,
VNM,Asia,Vietnam,2021-01-14,1514,0,2.86,35,0,0.0,15.19,0.0,0.03,0.35,0.0,0.0,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.48,308.13,32.6,7.15,4.72,6171.88,2.0,245.46,6.0,1.0,45.9,85.85,2.6,75.4,0.7,98186856,,,,
VNM,Asia,Vietnam,2021-01-15,1514,0,2.86,35,0,0.0,15.19,0.0,0.03,0.35,0.0,0.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.48,308.13,32.6,7.15,4.72,6171.88,2.0,245.46,6.0,1.0,45.9,85.85,2.6,75.4,0.7,98186856,,,,
VNM,Asia,Vietnam,2021-01-16,1514,0,2.86,35,0,0.0,15.19,0.0,0.03,0.35,0.0,0.0,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.48,308.13,32.6,7.15,4.72,6171.88,2.0,245.46,6.0,1.0,45.9,85.85,2.6,75.4,0.7,98186856,,,,
VNM,Asia,Vietnam,2021-01-17,1537,23,3.29,35,0,0.0,15.42,0.23,0.03,0.35,0.0,0.0,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.48,308.13,32.6,7.15,4.72,6171.88,2.0,245.46,6.0,1.0,45.9,85.85,2.6,75.4,0.7,98186856,,,,
VNM,Asia,Vietnam,2021-01-18,1537,0,3.29,35,0,0.0,15.42,0.0,0.03,0.35,0.0,0.0,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.48,308.13,32.6,7.15,4.72,6171.88,2.0,245.46,6.0,1.0,45.9,85.85,2.6,75.4,0.7,98186856,,,,
VNM,Asia,Vietnam,2021-01-19,1537,0,3.29,35,0,0.0,15.42,0.0,0.03,0.35,0.0,0.0,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.48,308.13,32.6,7.15,4.72,6171.88,2.0,245.46,6.0,1.0,45.9,85.85,2.6,75.4,0.7,98186856,,,,
VNM,Asia,Vietnam,2021-01-20,1537,0,3.29,35,0,0.0,15.42,0.0,0.03,0.35,0.0,0.0,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.48,308.13,32.6,7.15,4.72,6171.88,2.0,245.46,6.0,1.0,45.9,85.85,2.6,75.4,0.7,98186856,,,,
VNM,Asia,Vietnam,2021-01-21,1537,0,3.29,35,0,0.0,15.42,0.0,0.03,0.35,0.0,0.0,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.48,308.13,32.6,7.15,4.72,6171.88,2.0,245.46,6.0,1.0,45.9,85.85,2.6,75.4,0.7,98186856,,,,
VNM,Asia,Vietnam,2021-01-22,1537,0,3.29,35,0,0.0,15.42,0.0,0.03,0.35,0.0,0.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.48,308.13,32.6,7.15,4.72,6171.88,2.0,245.46,6.0,1.0,45.9,85.85,2.6,75.4,0.7,98186856,,,,
VNM,Asia,Vietnam,2021-01-23,1537,0,3.29,35,0,0.0,15.42,0.0,0.03,0.35,0.0,0.0,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.48,308.13,32.6,7.15,4.72,6171.88,2.0,245.46,6.0,1.0,45.9,85.85,2.6,75.4,0.7,98186856,,,,
VNM,Asia,Vietnam,2021-01-24,1548,11,1.57,35,0,0.0,15.53,0.11,0.02,0.35,0.0,0.0,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.48,308.13,32.6,7.15,4.72,6171.88,2.0,245.46,6.0,1.0,45.9,85.85,2.6,75.4,0.7,98186856,,,,
VNM,Asia,Vietnam,2021-01-25,1548,0,1.57,35,0,0.0,15.53,0.0,0.02,0.35,0.0,0.0,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.48,308.13,32.6,7.15,4.72,6171.88,2.0,245.46,6.0,1.0,45.9,85.85,2.6,75.4,0.7,98186856,,,,
VNM,Asia,Vietnam,2021-01-26,1548,0,1.57,35,0,0.0,15.53,0.0,0.02,0.35,0.0,0.0,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.59,308.13,32.6,7.15,4.72,6171.88,2.0,245.46,6.0,1.0,45.9,85.85,2.6,75.4,0.7,98186856,,,,
VNM,Asia,Vietnam,2021-01-27,1548,0,1.57,35,0,0.0,15.53,0.0,0.02,0.35,0.0,0.0,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.59,308.13,32.6,7.15,4.72,6171.88,2.0,245.46,6.0,1.0,45.9,85.85,2.6,75.4,0.7,98186856,,,,
VNM,Asia,Vietnam,2021-01-28,1548,0,1.57,35,0,0.0,15.53,0.0,0.02,0.35,0.0,0.0,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.59,308.13,32.6,7.15,4.72,6171.88,2.0,245.46,6.0,1.0,45.9,85.85,2.6,75.4,0.7,98186856,,,,
VNM,Asia,Vietnam,2021-01-29,1548,0,1.57,35,0,0.0,15.53,0.0,0.02,0.35,0.0,0.0,1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.59,308.13,32.6,7.15,4.72,6171.88,2.0,245.46,6.0,1.0,45.9,85.85,2.6,75.4,0.7,98186856,,,,
VNM,Asia,Vietnam,2021-01-30,1548,0,1.57,35,0,0.0,15.53,0.0,0.02,0.35,0.0,0.0,1.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.59,308.13,32.6,7.15,4.72,6171.88,2.0,245.46,6.0,1.0,45.9,85.85,2.6,75.4,0.7,98186856,,,,
VNM,Asia,Vietnam,2021-01-31,1819,271,38.71,35,0,0.0,18.25,2.72,0.39,0.35,0.0,0.0,1.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.59,308.13,32.6,7.15,4.72,6171.88,2.0,245.46,6.0,1.0,45.9,85.85,2.6,75.4,0.7,98186856,,,,
VNM,Asia,Vietnam,2021-02-01,1819,0,38.71,35,0,0.0,18.25,0.0,0.39,0.35,0.0,0.0,1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.59,308.13,32.6,7.15,4.72,6171.88,2.0,245.46,6.0,1.0,45.9,85.85,2.6,75.4,0.7,98186856,,,,
VNM,Asia,Vietnam,2021-02-02,1819,0,38.71,35,0,0.0,18.25,0.0,0.39,0.35,0.0,0.0,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.85,308.13,32.6,7.15,4.72,6171.88,2.0,245.46,6.0,1.0,45.9,85.85,2.6,75.4,0.7,98186856,,,,
VNM,Asia,Vietnam,2021-02-03,1819,0,38.71,35,0,0.0,18.25,0.0,0.39,0.35,0.0,0.0,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.85,308.13,32.6,7.15,4.72,6171.88,2.0,245.46,6.0,1.0,45.9,85.85,2.6,75.4,0.7,98186856,,,,
VNM,Asia,Vietnam,2021-02-04,1819,0,38.71,35,0,0.0,18.25,0.0,0.39,0.35,0.0,0.0,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.85,308.13,32.6,7.15,4.72,6171.88,2.0,245.46,6.0,1.0,45.9,85.85,2.6,75.4,0.7,98186856,,,,
VNM,Asia,Vietnam,2021-02-05,1819,0,38.71,35,0,0.0,18.25,0.0,0.39,0.35,0.0,0.0,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.85,308.13,32.6,7.15,4.72,6171.88,2.0,245.46,6.0,1.0,45.9,85.85,2.6,75.4,0.7,98186856,,,,
VNM,Asia,Vietnam,2021-02-06,1819,0,38.71,35,0,0.0,18.25,0.0,0.39,0.35,0.0,0.0,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.85,308.13,32.6,7.15,4.72,6171.88,2.0,245.46,6.0,1.0,45.9,85.85,2.6,75.4,0.7,98186856,,,,
VNM,Asia,Vietnam,2021-02-07,2005,186,26.57,35,0,0.0,20.11,1.87,0.27,0.35,0.0,0.0,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.85,308.13,32.6,7.15,4.72,6171.88,2.0,245.46,6.0,1.0,45.9,85.85,2.6,75.4,0.7,98186856,,,,
VNM,Asia,Vietnam,2021-02-08,2005,0,26.57,35,0,0.0,20.11,0.0,0.27,0.35,0.0,0.0,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.85,308.13,32.6,7.15,4.72,6171.88,2.0,245.46,6.0,1.0,45.9,85.85,2.6,75.4,0.7,98186856,,,,
VNM,Asia,Vietnam,2021-02-09,2005,0,26.57,35,0,0.0,20.11,0.0,0.27,0.35,0.0,0.0,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.85,308.13,32.6,7.15,4.72,6171.88,2.0,245.46,6.0,1.0,45.9,85.85,2.6,75.4,0.7,98186856,,,,
VNM,Asia,Vietnam,2021-02-10,2005,0,26.57,35,0,0.0,20.11,0.0,0.27,0.35,0.0,0.0,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.85,308.13,32.6,7.15,4.72,6171.88,2.0,245.46,6.0,1.0,45.9,85.85,2.6,75.4,0.7,98186856,,,,
VNM,Asia,Vietnam,2021-02-11,2005,0,26.57,35,0,0.0,20.11,0.0,0.27,0.35,0.0,0.0,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.85,308.13,32.6,7.15,4.72,6171.88,2.0,245.46,6.0,1.0,45.9,85.85,2.6,75.4,0.7,98186856,,,,
VNM,Asia,Vietnam,2021-02-12,2005,0,26.57,35,0,0.0,20.11,0.0,0.27,0.35,0.0,0.0,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.85,308.13,32.6,7.15,4.72,6171.88,2.0,245.46,6.0,1.0,45.9,85.85,2.6,75.4,0.7,98186856,,,,
VNM,Asia,Vietnam,2021-02-13,2005,0,26.57,35,0,0.0,20.11,0.0,0.27,0.35,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.85,308.13,32.6,7.15,4.72,6171.88,2.0,245.46,6.0,1.0,45.9,85.85,2.6,75.4,0.7,98186856,,,,
VNM,Asia,Vietnam,2021-02-14,2229,224,32.0,35,0,0.0,22.36,2.25,0.32,0.35,0.0,0.0,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.85,308.13,32.6,7.15,4.72,6171.88,2.0,245.46,6.0,1.0,45.9,85.85,2.6,75.4,0.7,98186856,,,,
VNM,Asia,Vietnam,2021-02-15,2229,0,32.0,35,0,0.0,22.36,0.0,0.32,0.35,0.0,0.0,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.85,308.13,32.6,7.15,4.72,6171.88,2.0,245.46,6.0,1.0,45.9,85.85,2.6,75.4,0.7,98186856,,,,
VNM,Asia,Vietnam,2021-02-16,2229,0,32.0,35,0,0.0,22.36,0.0,0.32,0.35,0.0,0.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.81,308.13,32.6,7.15,4.72,6171.88,2.0,245.46,6.0,1.0,45.9,85.85,2.6,75.4,0.7,98186856,,,,
VNM,Asia,Vietnam,2021-02-17,2229,0,32.0,35,0,0.0,22.36,0.0,0.32,0.35,0.0,0.0,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.81,308.13,32.6,7.15,4.72,6171.88,2.0,245.46,6.0,1.0,45.9,85.85,2.6,75.4,0.7,98186856,,,,
VNM,Asia,Vietnam,2021-02-18,2229,0,32.0,35,0,0.0,22.36,0.0,0.32,0.35,0.0,0.0,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.81,308.13,32.6,7.15,4.72,6171.88,2.0,245.46,6.0,1.0,45.9,85.85,2.6,75.4,0.7,98186856,,,,
VNM,Asia,Vietnam,2021-02-19,2229,0,32.0,35,0,0.0,22.36,0.0,0.32,0.35,0.0,0.0,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.81,308.13,32.6,7.15,4.72,6171.88,2.0,245.46,6.0,1.0,45.9,85.85,2.6,75.4,0.7,98186856,,,,
VNM,Asia,Vietnam,2021-02-20,2229,0,32.0,35,0,0.0,22.36,0.0,0.32,0.35,0.0,0.0,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.81,308.13,32.6,7.15,4.72,6171.88,2.0,245.46,6.0,1.0,45.9,85.85,2.6,75.4,0.7,98186856,,,,
VNM,Asia,Vietnam,2021-02-21,2383,154,22.0,35,0,0.0,23.91,1.54,0.22,0.35,0.0,0.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.81,308.13,32.6,7.15,4.72,6171.88,2.0,245.46,6.0,1.0,45.9,85.85,2.6,75.4,0.7,98186856,,,,
VNM,Asia,Vietnam,2021-02-22,2383,0,22.0,35,0,0.0,23.91,0.0,0.22,0.35,0.0,0.0,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.81,308.13,32.6,7.15,4.72,6171.88,2.0,245.46,6.0,1.0,45.9,85.85,2.6,75.4,0.7,98186856,,,,
VNM,Asia,Vietnam,2021-02-23,2383,0,22.0,35,0,0.0,23.91,0.0,0.22,0.35,0.0,0.0,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.81,308.13,32.6,7.15,4.72,6171.88,2.0,245.46,6.0,1.0,45.9,85.85,2.6,75.4,0.7,98186856,,,,
VNM,Asia,Vietnam,2021-02-24,2383,0,22.0,35,0,0.0,23.91,0.0,0.22,0.35,0.0,0.0,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.81,308.13,32.6,7.15,4.72,6171.88,2.0,245.46,6.0,1.0,45.9,85.85,2.6,75.4,0.7,98186856,,,,
VNM,Asia,Vietnam,2021-02-25,2383,0,22.0,35,0,0.0,23.91,0.0,0.22,0.35,0.0,0.0,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.81,308.13,32.6,7.15,4.72,6171.88,2.0,245.46,6.0,1.0,45.9,85.85,2.6,75.4,0.7,98186856,,,,
VNM,Asia,Vietnam,2021-02-26,2383,0,22.0,35,0,0.0,23.91,0.0,0.22,0.35,0.0,0.0,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.81,308.13,32.6,7.15,4.72,6171.88,2.0,245.46,6.0,1.0,45.9,85.85,2.6,75.4,0.7,98186856,,,,
VNM,Asia,Vietnam,2021-02-27,2383,0,22.0,35,0,0.0,23.91,0.0,0.22,0.35,0.0,0.0,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.81,308.13,32.6,7.15,4.72,6171.88,2.0,245.46,6.0,1.0,45.9,85.85,2.6,75.4,0.7,98186856,,,,
VNM,Asia,Vietnam,2021-02-28,2448,65,9.29,35,0,0.0,24.56,0.65,0.09,0.35,0.0,0.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.81,308.13,32.6,7.15,4.72,6171.88,2.0,245.46,6.0,1.0,45.9,85.85,2.6,75.4,0.7,98186856,,,,
VNM,Asia,Vietnam,2021-03-01,2448,0,9.29,35,0,0.0,24.56,0.0,0.09,0.35,0.0,0.0,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.81,308.13,32.6,7.15,4.72,6171.88,2.0,245.46,6.0,1.0,45.9,85.85,2.6,75.4,0.7,98186856,,,,
VNM,Asia,Vietnam,2021-03-02,2448,0,9.29,35,0,0.0,24.56,0.0,0.09,0.35,0.0,0.0,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.43,308.13,32.6,7.15,4.72,6171.88,2.0,245.46,6.0,1.0,45.9,85.85,2.6,75.4,0.7,98186856,,,,
VNM,Asia,Vietnam,2021-03-03,2448,0,9.29,35,0,0.0,24.56,0.0,0.09,0.35,0.0,0.0,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.43,308.13,32.6,7.15,4.72,6171.88,2.0,245.46,6.0,1.0,45.9,85.85,2.6,75.4,0.7,98186856,,,,
VNM,Asia,Vietnam,2021-03-04,2448,0,9.29,35,0,0.0,24.56,0.0,0.09,0.35,0.0,0.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.43,308.13,32.6,7.15,4.72,6171.88,2.0,245.46,6.0,1.0,45.9,85.85,2.6,75.4,0.7,98186856,,,,
VNM,Asia,Vietnam,2021-03-05,2448,0,9.29,35,0,0.0,24.56,0.0,0.09,0.35,0.0,0.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.43,308.13,32.6,7.15,4.72,6171.88,2.0,245.46,6.0,1.0,45.9,85.85,2.6,75.4,0.7,98186856,,,,
VNM,Asia,Vietnam,2021-03-06,2448,0,9.29,35,0,0.0,24.56,0.0,0.09,0.35,0.0,0.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.43,308.13,32.6,7.15,4.72,6171.88,2.0,245.46,6.0,1.0,45.9,85.85,2.6,75.4,0.7,98186856,,,,
VNM,Asia,Vietnam,2021-03-07,2512,64,9.14,35,0,0.0,25.2,0.64,0.09,0.35,0.0,0.0,0.71,,,,,,,,,,,,,,,,,,0,0,,,,,0.0,0.0,,,,,,63.43,308.13,32.6,7.15,4.72,6171.88,2.0,245.46,6.0,1.0,45.9,85.85,2.6,75.4,0.7,98186856,,,,
VNM,Asia,Vietnam,2021-03-08,2512,0,9.14,35,0,0.0,25.2,0.0,0.09,0.35,0.0,0.0,0.7,,,,,,,,,,,,,,,,,,377,377,,,377,377.0,0.0,0.0,,,4.0,377.0,0.0,63.43,308.13,32.6,7.15,4.72,6171.88,2.0,245.46,6.0,1.0,45.9,85.85,2.6,75.4,0.7,98186856,,,,
VNM,Asia,Vietnam,2021-03-09,2512,0,9.14,35,0,0.0,25.2,0.0,0.09,0.35,0.0,0.0,0.68,,,,,,,,,,,,,,,,,,522,522,,,145,261.0,0.0,0.0,,,3.0,261.0,0.0,63.43,308.13,32.6,7.15,4.72,6171.88,2.0,245.46,6.0,1.0,45.9,85.85,2.6,75.4,0.7,98186856,,,,
VNM,Asia,Vietnam,2021-03-10,2512,0,9.14,35,0,0.0,25.2,0.0,0.09,0.35,0.0,0.0,0.67,,,,,,,,,,,,,,,,,,955,955,,,433,318.0,0.0,0.0,,,3.0,318.0,0.0,63.43,308.13,32.6,7.15,4.72,6171.88,2.0,245.46,6.0,1.0,45.9,85.85,2.6,75.4,0.7,98186856,,,,
VNM,Asia,Vietnam,2021-03-11,2512,0,9.14,35,0,0.0,25.2,0.0,0.09,0.35,0.0,0.0,0.68,,,,,,,,,,,,,,,,,,1585,1585,,,630,396.0,0.0,0.0,,,4.0,396.0,0.0,63.43,308.13,32.6,7.15,4.72,6171.88,2.0,245.46,6.0,1.0,45.9,85.85,2.6,75.4,0.7,98186856,,,,
VNM,Asia,Vietnam,2021-03-12,2512,0,9.14,35,0,0.0,25.2,0.0,0.09,0.35,0.0,0.0,0.7,,,,,,,,,,,,,,,,,,5248,5248,,,3663,1050.0,0.01,0.01,,,11.0,1050.0,0.0,63.43,308.13,32.6,7.15,4.72,6171.88,2.0,245.46,6.0,1.0,45.9,85.85,2.6,75.4,0.7,98186856,,,,
VNM,Asia,Vietnam,2021-03-13,2512,0,9.14,35,0,0.0,25.2,0.0,0.09,0.35,0.0,0.0,0.67,,,,,,,,,,,,,,,,,,10041,10041,,,4793,1674.0,0.01,0.01,,,17.0,1674.0,0.0,63.43,308.13,32.6,7.15,4.72,6171.88,2.0,245.46,6.0,1.0,45.9,85.85,2.6,75.4,0.7,98186856,,,,
VNM,Asia,Vietnam,2021-03-14,2554,42,6.0,35,0,0.0,25.62,0.42,0.06,0.35,0.0,0.0,0.66,,,,,,,,,,,,,,,,,,11605,11605,,,1564,1658.0,0.01,0.01,,,17.0,1658.0,0.0,63.43,308.13,32.6,7.15,4.72,6171.88,2.0,245.46,6.0,1.0,45.9,85.85,2.6,75.4,0.7,98186856,,,,
VNM,Asia,Vietnam,2021-03-15,2554,0,6.0,35,0,0.0,25.62,0.0,0.06,0.35,0.0,0.0,0.66,,,,,,,,,,,,,,,,,,15865,15865,,,4260,2213.0,0.02,0.02,,,23.0,2213.0,0.0,63.43,308.13,32.6,7.15,4.72,6171.88,2.0,245.46,6.0,1.0,45.9,85.85,2.6,75.4,0.7,98186856,,,,
VNM,Asia,Vietnam,2021-03-16,2554,0,6.0,35,0,0.0,25.62,0.0,0.06,0.35,0.0,0.0,0.66,,,,,,,,,,,,,,,,,,20695,20695,,,4830,2882.0,0.02,0.02,,,29.0,2882.0,0.0,63.43,308.13,32.6,7.15,4.72,6171.88,2.0,245.46,6.0,1.0,45.9,85.85,2.6,75.4,0.7,98186856,,,,
VNM,Asia,Vietnam,2021-03-17,2554,0,6.0,35,0,0.0,25.62,0.0,0.06,0.35,0.0,0.0,0.66,,,,,,,,,,,,,,,,,,24054,24054,,,3359,3300.0,0.02,0.02,,,34.0,3300.0,0.0,63.43,308.13,32.6,7.15,4.72,6171.88,2.0,245.46,6.0,1.0,45.9,85.85,2.6,75.4,0.7,98186856,,,,
VNM,Asia,Vietnam,2021-03-18,2554,0,6.0,35,0,0.0,25.62,0.0,0.06,0.35,0.0,0.0,0.65,,,,,,,,,,,,,,,,,,27546,27546,,,3492,3709.0,0.03,0.03,,,38.0,3709.0,0.0,63.43,308.13,32.6,7.15,4.72,6171.88,2.0,245.46,6.0,1.0,45.9,85.85,2.6,75.4,0.7,98186856,,,,
